Date,Temperature,Min_temp,Max_temp,Rain,Wind_speed,Wind_dir,Humidity,PM10,PM25,Range
2017년 8월 23일,27.2,24.6,30.2,31.5,2.6,230.0,84.1,21,8,0
2017년 8월 24일,26.5,23.9,28.1,14.0,4.0,230.0,85.3,23,11,0
2017년 8월 25일,25.3,22.2,30.6,0.0,1.7,270.0,61.9,26,15,0
2017년 8월 26일,24.2,19.0,29.2,0.0,2.0,270.0,54.5,22,8,0
2017년 8월 27일,22.7,19.0,26.7,0.0,1.4,50.0,62.0,27,17,0
2017년 8월 28일,21.5,18.3,26.5,9.0,1.5,50.0,73.1,18,13,0
2017년 8월 29일,19.5,17.0,24.0,0.0,3.2,320.0,51.4,20,7,0
2017년 8월 30일,19.8,16.1,23.9,0.0,1.5,270.0,55.8,28,13,0
2017년 8월 31일,22.2,16.6,27.6,0.0,1.6,50.0,62.4,37,23,1
2017년 9월 1일,23.3,17.1,29.7,0.0,2.2,70.0,56.0,28,16,0
2017년 9월 2일,23.8,18.6,29.6,0.0,1.8,50.0,59.0,43,28,1
2017년 9월 3일,23.7,19.0,29.2,0.0,1.6,50.0,64.0,48,34,1
2017년 9월 4일,24.6,19.7,30.1,0.0,1.6,50.0,53.8,34,20,1
2017년 9월 5일,21.9,20.4,23.7,0.0,1.7,50.0,62.4,28,16,0
2017년 9월 6일,20.6,18.5,24.0,2.0,1.2,290.0,75.5,24,18,0
2017년 9월 7일,22.4,17.8,27.5,0.0,1.4,290.0,73.3,57,40,1
2017년 9월 8일,24.3,20.4,29.9,0.0,1.7,290.0,67.5,44,28,1
2017년 9월 9일,23.8,19.2,28.2,0.0,1.4,20.0,70.1,51,34,1
2017년 9월 10일,23.0,19.9,26.1,0.5,1.4,70.0,74.3,51,38,1
2017년 9월 11일,21.2,18.6,24.6,24.0,1.7,50.0,79.8,18,10,0
2017년 9월 12일,22.1,17.7,27.9,0.0,1.9,290.0,58.6,29,8,0
2017년 9월 13일,21.4,15.9,27.5,0.0,1.9,290.0,49.3,27,12,0
2017년 9월 14일,22.4,14.8,29.5,0.0,1.7,50.0,48.8,21,10,0
2017년 9월 15일,22.6,17.8,27.9,0.0,3.6,70.0,48.4,15,7,0
2017년 9월 16일,22.0,16.7,27.6,0.0,3.6,70.0,50.9,12,6,0
2017년 9월 17일,23.1,19.0,29.2,0.0,2.7,50.0,51.3,12,7,0
2017년 9월 18일,21.9,16.4,27.6,0.0,2.1,270.0,62.8,27,17,0
2017년 9월 19일,22.6,20.1,25.8,8.0,3.0,230.0,79.1,88,60,2
2017년 9월 20일,19.5,14.1,24.9,0.0,2.4,270.0,48.9,24,11,0
2017년 9월 21일,20.3,14.2,27.0,0.0,1.6,50.0,57.3,40,26,1
2017년 9월 22일,20.6,15.4,26.8,0.0,2.1,50.0,60.8,35,23,1
2017년 9월 23일,21.8,17.6,27.3,0.0,1.6,50.0,69.8,70,29,1
2017년 9월 24일,22.4,18.8,27.9,0.0,2.0,70.0,71.5,69,51,1
2017년 9월 25일,23.4,17.4,30.1,0.0,1.4,70.0,58.0,47,27,1
2017년 9월 26일,25.1,19.4,31.4,0.0,1.9,70.0,57.0,64,37,1
2017년 9월 27일,22.7,19.9,27.3,0.5,1.7,340.0,66.4,32,18,1
2017년 9월 28일,19.2,14.2,25.3,0.0,2.8,270.0,49.1,33,11,1
2017년 9월 29일,17.4,11.2,23.5,0.0,2.2,230.0,39.3,19,9,0
2017년 9월 30일,20.0,14.7,25.9,0.0,1.5,20.0,64.9,52,30,1
2017년 10월 1일,18.2,15.5,21.2,4.0,2.3,70.0,74.8,23,14,0
2017년 10월 2일,22.0,15.6,29.4,1.5,2.3,70.0,62.3,39,19,1
2017년 10월 3일,17.6,13.4,23.6,0.0,2.3,290.0,49.8,41,13,1
2017년 10월 4일,16.7,10.7,24.3,0.0,1.8,270.0,48.5,16,8,0
2017년 10월 5일,18.7,13.9,23.4,0.0,2.1,70.0,56.4,18,9,0
2017년 10월 6일,18.9,16.2,23.3,0.5,2.3,70.0,66.4,9,7,0
2017년 10월 7일,21.9,16.9,28.8,0.0,1.2,50.0,67.6,17,11,0
2017년 10월 8일,23.0,19.3,28.7,0.0,1.4,50.0,66.9,26,19,0
2017년 10월 9일,22.5,19.8,27.6,0.0,1.5,270.0,66.0,26,19,0
2017년 10월 10일,21.4,18.6,24.8,0.4,1.3,20.0,76.9,36,22,1
2017년 10월 11일,15.5,12.2,21.7,20.0,2.9,270.0,77.1,16,9,0
2017년 10월 12일,11.4,8.8,19.4,0.0,2.0,270.0,71.0,30,16,0
2017년 10월 13일,12.8,6.1,18.9,0.0,3.2,290.0,51.0,25,14,0
2017년 10월 14일,14.4,9.0,20.5,0.0,2.2,250.0,42.8,20,10,0
2017년 10월 15일,15.8,9.0,23.0,0.0,1.7,70.0,42.5,23,15,0
2017년 10월 16일,16.6,13.6,22.0,0.0,1.7,290.0,47.6,37,18,1
2017년 10월 17일,16.2,9.2,23.9,0.0,1.3,20.0,47.1,49,29,1
2017년 10월 18일,16.5,14.2,19.1,0.1,2.4,70.0,58.8,26,14,0
2017년 10월 19일,17.0,11.9,23.2,0.0,1.8,50.0,58.3,25,14,0
2017년 10월 20일,17.0,11.1,24.2,0.0,1.5,50.0,58.6,45,22,1
2017년 10월 21일,17.6,11.0,25.2,0.0,1.3,20.0,52.8,38,21,1
2017년 10월 22일,16.3,11.0,23.5,0.0,3.1,70.0,50.4,12,7,0
2017년 10월 23일,13.7,8.6,20.6,0.0,1.4,20.0,47.0,34,16,1
2017년 10월 24일,14.4,9.9,20.9,0.0,1.9,290.0,54.3,41,21,1
2017년 10월 25일,14.4,9.5,20.6,0.0,1.5,290.0,59.0,47,27,1
2017년 10월 26일,14.5,10.7,18.1,0.0,1.2,20.0,56.5,55,34,1
2017년 10월 27일,16.9,11.9,24.2,0.0,1.2,270.0,54.4,58,33,1
2017년 10월 28일,17.2,10.6,24.8,0.0,2.0,50.0,51.9,54,31,1
2017년 10월 29일,11.5,6.3,17.2,0.0,3.3,290.0,45.6,43,7,1
2017년 10월 30일,7.7,2.5,13.2,0.0,2.4,290.0,27.4,34,13,1
2017년 10월 31일,10.4,3.6,16.0,0.0,1.8,270.0,54.3,33,17,1
2017년 11월 1일,14.4,11.5,18.1,0.0,2.1,200.0,72.4,40,22,1
2017년 11월 2일,15.5,14.0,18.0,1.0,1.6,200.0,78.8,43,26,1
2017년 11월 3일,12.3,6.1,16.6,1.5,3.2,270.0,66.0,38,26,1
2017년 11월 4일,7.8,4.5,13.7,0.0,2.5,290.0,47.9,59,46,1
2017년 11월 5일,8.4,2.6,15.4,0.0,1.5,270.0,52.5,35,23,1
2017년 11월 6일,11.4,8.0,16.5,0.0,1.5,20.0,64.5,29,17,0
2017년 11월 7일,14.4,9.2,18.4,0.0,1.5,50.0,61.4,52,30,1
2017년 11월 8일,13.1,6.9,17.2,0.0,3.0,270.0,53.3,42,13,1
2017년 11월 9일,9.4,3.7,16.8,0.0,1.2,50.0,39.6,61,30,1
2017년 11월 10일,9.8,5.3,15.9,7.5,3.0,50.0,56.3,44,14,1
2017년 11월 11일,5.9,2.7,10.7,0.0,2.2,270.0,42.9,30,15,0
2017년 11월 12일,5.3,0.3,11.4,0.0,1.4,270.0,57.1,29,16,0
2017년 11월 13일,8.4,3.1,11.8,4.5,1.9,50.0,64.4,38,22,1
2017년 11월 14일,7.5,2.9,11.4,0.0,2.4,290.0,42.5,28,11,0
2017년 11월 15일,3.2,-1.1,6.5,0.0,2.8,320.0,38.3,26,12,0
2017년 11월 16일,1.0,-3.4,6.4,0.0,1.5,20.0,30.3,28,16,0
2017년 11월 17일,3.0,-1.6,5.8,0.0,2.2,50.0,39.4,57,35,1
2017년 11월 18일,-2.1,-4.8,2.6,0.0,3.4,290.0,38.5,25,9,0
2017년 11월 19일,-1.6,-6.6,3.5,0.0,2.2,270.0,37.8,30,15,0
2017년 11월 20일,-0.4,-3.9,4.2,0.0,1.4,270.0,55.3,55,33,1
2017년 11월 21일,1.3,-4.2,8.1,0.0,1.4,50.0,55.6,62,38,1
2017년 11월 22일,4.3,0.6,10.8,0.5,2.4,50.0,54.8,26,10,0
2017년 11월 23일,0.9,-2.5,4.7,1.2,2.1,270.0,49.3,21,9,0
2017년 11월 24일,-0.4,-2.5,2.9,0.0,1.8,290.0,62.5,22,12,0
2017년 11월 25일,3.0,-3.3,7.3,24.0,1.8,70.0,77.6,24,17,0
2017년 11월 26일,3.3,-0.3,7.6,0.0,1.8,320.0,71.6,29,18,0
2017년 11월 27일,2.5,-2.9,9.5,0.0,1.3,50.0,53.0,66,39,1
2017년 11월 28일,6.4,1.3,11.2,0.5,1.1,20.0,64.1,75,50,1
2017년 11월 29일,3.2,-1.8,8.1,0.0,2.8,290.0,48.3,46,11,1
2017년 11월 30일,-2.4,-5.2,2.7,0.0,3.3,290.0,26.8,14,7,0
2017년 12월 1일,-2.2,-7.6,3.1,0.0,1.6,270.0,49.4,27,16,0
2017년 12월 2일,1.9,-4.6,8.1,0.0,1.7,50.0,59.9,47,29,1
2017년 12월 3일,4.9,3.1,8.1,4.0,1.5,50.0,83.1,71,51,1
2017년 12월 4일,-1.2,-6.1,4.5,0.1,3.4,290.0,48.1,19,9,0
2017년 12월 5일,-4.2,-8.2,-0.4,0.1,2.2,250.0,40.1,28,16,0
2017년 12월 6일,0.2,-4.5,6.0,1.2,2.2,250.0,72.6,36,28,1
2017년 12월 7일,0.7,-3.5,4.6,0.0,1.7,290.0,64.5,42,30,1
2017년 12월 8일,-3.8,-7.1,-0.5,0.0,1.8,290.0,41.3,29,21,0
2017년 12월 9일,-0.5,-5.6,5.4,0.0,1.0,20.0,46.1,46,29,1
2017년 12월 10일,1.1,-2.5,6.7,4.1,2.0,90.0,67.9,31,20,1
2017년 12월 11일,-7.0,-11.0,-2.5,0.0,3.5,290.0,40.5,23,13,0
2017년 12월 12일,-9.4,-12.3,-5.2,0.0,2.1,320.0,41.9,32,17,1
2017년 12월 13일,-8.7,-12.0,-4.4,0.0,1.7,290.0,42.0,37,23,1
2017년 12월 14일,-6.6,-11.2,-1.9,0.0,0.9,360.0,42.9,68,50,1
2017년 12월 15일,-3.0,-7.5,0.9,0.0,1.0,360.0,52.6,80,56,1
2017년 12월 16일,-5.7,-8.1,-2.6,0.0,3.0,290.0,43.1,28,16,0
2017년 12월 17일,-6.7,-10.8,-2.3,0.0,1.9,290.0,38.1,43,16,1
2017년 12월 18일,-1.6,-5.9,3.3,3.4,1.2,20.0,80.0,63,46,1
2017년 12월 19일,-3.9,-6.5,-1.0,0.0,2.1,290.0,49.4,42,16,1
2017년 12월 20일,-3.9,-8.5,-0.1,0.2,1.1,90.0,68.0,45,31,1
2017년 12월 21일,-0.9,-5.6,4.6,0.0,1.2,290.0,71.4,48,38,1
2017년 12월 22일,3.4,-1.9,6.6,0.0,1.1,20.0,66.6,71,53,1
2017년 12월 23일,6.1,5.0,8.7,0.0,1.1,200.0,75.8,154,117,3
2017년 12월 24일,2.9,-0.6,5.7,20.0,1.9,290.0,82.0,74,58,1
2017년 12월 25일,-2.1,-4.9,0.6,0.0,2.8,290.0,43.1,31,17,1
2017년 12월 26일,-3.8,-7.9,-1.1,0.0,2.9,290.0,41.8,27,12,0
2017년 12월 27일,-6.9,-10.3,-2.6,0.0,1.9,290.0,31.4,32,16,1
2017년 12월 28일,-2.1,-6.8,0.8,0.0,1.3,290.0,47.0,61,40,1
2017년 12월 29일,2.1,-0.4,6.0,0.0,1.1,290.0,67.0,122,89,2
2017년 12월 30일,1.4,-1.2,4.5,0.7,0.9,290.0,79.5,129,104,2
2017년 12월 31일,-0.3,-3.2,3.3,1.0,2.3,290.0,54.4,32,14,1
2018년 1월 1일,-1.3,-5.1,3.8,0.0,1.4,290.0,39.1,48,25,1
2018년 1월 2일,-1.8,-4.3,1.8,0.0,1.8,290.0,42.0,23,13,0
2018년 1월 3일,-4.7,-7.1,-0.4,0.0,2.2,290.0,42.3,31,18,1
2018년 1월 4일,-4.7,-8.7,-0.7,0.0,1.4,290.0,43.0,58,36,1
2018년 1월 5일,-3.0,-5.6,1.6,0.0,1.7,290.0,48.4,55,38,1
2018년 1월 6일,-2.8,-6.8,2.9,0.0,1.5,290.0,45.8,49,34,1
2018년 1월 7일,-0.8,-5.7,2.8,0.0,0.8,90.0,42.1,60,48,1
2018년 1월 8일,1.3,-1.2,4.0,0.9,1.8,270.0,51.9,44,30,1
2018년 1월 9일,-4.2,-6.1,-1.2,0.5,2.9,290.0,59.4,29,17,0
2018년 1월 10일,-7.5,-10.3,-4.8,0.3,3.0,290.0,52.0,27,14,0
2018년 1월 11일,-11.1,-13.6,-7.4,0.0,2.8,290.0,49.8,29,19,0
2018년 1월 12일,-10.2,-15.3,-5.4,0.0,1.7,290.0,35.4,38,24,1
2018년 1월 13일,-4.4,-6.6,-1.2,0.4,0.8,50.0,67.3,81,64,2
2018년 1월 14일,0.6,-4.4,5.4,0.0,1.2,90.0,64.1,55,42,1
2018년 1월 15일,4.7,1.8,7.7,0.2,1.4,290.0,63.9,109,79,2
2018년 1월 16일,3.5,0.1,6.8,0.0,0.7,20.0,59.1,119,91,2
2018년 1월 17일,4.5,2.4,8.7,0.0,1.2,290.0,64.1,91,74,2
2018년 1월 18일,2.1,0.3,4.5,0.0,1.9,290.0,59.6,61,36,1
2018년 1월 19일,1.0,-2.5,5.5,0.0,1.6,290.0,43.0,62,30,1
2018년 1월 20일,2.2,-1.0,6.9,0.0,1.6,270.0,57.6,216,150,3
2018년 1월 21일,0.4,-3.7,5.5,0.0,1.0,290.0,36.6,34,16,1
2018년 1월 22일,0.2,-5.3,4.0,3.3,1.5,290.0,56.5,33,28,1
2018년 1월 23일,-11.7,-14.6,-5.3,0.0,3.7,290.0,42.0,29,13,0
2018년 1월 24일,-14.2,-16.3,-10.7,0.0,3.4,290.0,31.6,22,10,0
2018년 1월 25일,-14.0,-16.4,-9.5,0.0,2.8,340.0,32.6,28,11,0
2018년 1월 26일,-14.8,-17.8,-10.7,0.0,2.6,320.0,34.9,41,27,1
2018년 1월 27일,-9.9,-15.9,-3.5,0.0,1.4,270.0,37.4,41,27,1
2018년 1월 28일,-6.3,-9.3,-1.2,0.0,2.6,290.0,36.0,32,19,1
2018년 1월 29일,-8.5,-11.6,-4.7,0.0,2.7,270.0,35.0,54,15,1
2018년 1월 30일,-5.3,-11.4,-0.8,2.9,1.3,200.0,62.0,44,28,1
2018년 1월 31일,-2.6,-5.2,0.0,0.0,1.6,290.0,54.5,36,16,1
2018년 2월 1일,-4.0,-8.8,1.2,0.0,1.6,290.0,44.1,39,22,1
2018년 2월 2일,-2.4,-7.6,3.8,0.0,1.6,290.0,51.1,67,37,1
2018년 2월 3일,-7.3,-10.4,-2.1,0.5,3.8,290.0,47.0,27,12,0
2018년 2월 4일,-9.5,-12.8,-5.2,0.0,3.1,290.0,40.9,17,9,0
2018년 2월 5일,-9.4,-11.8,-5.1,0.0,3.0,290.0,37.8,33,19,1
2018년 2월 6일,-10.1,-12.8,-5.8,0.0,3.1,290.0,36.5,34,18,1
2018년 2월 7일,-8.0,-13.4,-1.6,0.0,1.5,290.0,39.8,36,23,1
2018년 2월 8일,-4.4,-9.7,2.0,0.0,1.2,20.0,43.3,58,37,1
2018년 2월 9일,0.4,-5.3,6.1,0.0,1.1,230.0,43.9,59,45,1
2018년 2월 10일,-0.5,-6.9,3.2,0.0,3.0,290.0,47.4,37,11,1
2018년 2월 11일,-6.1,-9.5,-2.2,0.0,2.7,270.0,42.5,41,14,1
2018년 2월 12일,-5.8,-9.6,-1.8,0.0,2.7,270.0,40.8,47,14,1
2018년 2월 13일,-0.8,-7.4,4.3,0.0,2.7,200.0,54.5,48,16,1
2018년 2월 14일,3.5,-0.7,8.7,0.0,2.6,250.0,51.0,73,40,1
2018년 2월 15일,-0.7,-3.7,4.0,0.0,2.5,290.0,28.0,44,14,1
2018년 2월 16일,-1.1,-5.5,4.9,0.0,2.1,270.0,40.1,39,23,1
2018년 2월 17일,-3.0,-7.1,1.4,0.0,2.9,290.0,25.6,39,12,1
2018년 2월 18일,-0.4,-4.9,5.2,0.0,1.3,270.0,26.9,43,26,1
2018년 2월 19일,1.8,-1.9,6.8,0.0,1.5,290.0,48.6,83,59,2
2018년 2월 20일,0.9,-2.4,5.5,0.0,2.5,290.0,41.0,38,17,1
2018년 2월 21일,-0.9,-4.5,4.4,0.0,2.3,290.0,31.5,38,21,1
2018년 2월 22일,1.3,-3.9,5.4,0.4,2.2,230.0,59.0,51,34,1
2018년 2월 23일,4.2,-0.3,8.6,3.7,1.9,230.0,81.1,97,66,2
2018년 2월 24일,2.4,-1.1,7.2,0.0,2.1,290.0,49.4,44,30,1
2018년 2월 25일,1.9,-1.6,7.9,0.0,1.7,290.0,40.6,47,31,1
2018년 2월 26일,3.1,-3.2,10.4,0.0,1.4,290.0,43.1,83,53,2
2018년 2월 27일,4.2,0.6,6.9,0.0,0.9,90.0,48.8,113,77,2
2018년 2월 28일,4.6,1.8,7.8,25.0,2.0,90.0,73.3,8,5,0
2018년 3월 1일,-0.2,-4.3,3.0,0.5,3.8,290.0,61.9,51,37,1
2018년 3월 2일,-0.7,-6.7,5.4,0.0,1.5,290.0,34.0,66,23,1
2018년 3월 3일,7.9,-0.1,16.2,0.0,1.5,270.0,38.1,40,24,1
2018년 3월 4일,9.8,7.6,11.9,11.5,1.2,90.0,89.1,14,11,0
2018년 3월 5일,5.5,1.3,11.4,3.5,2.0,50.0,67.5,16,10,0
2018년 3월 6일,4.5,-1.1,10.9,0.0,1.6,20.0,46.8,38,21,1
2018년 3월 7일,6.4,2.2,10.7,0.5,1.8,90.0,54.0,28,18,0
2018년 3월 8일,4.6,2.7,9.7,4.0,1.9,320.0,76.0,69,59,1
2018년 3월 9일,4.5,1.4,9.6,0.0,1.5,290.0,63.3,43,33,1
2018년 3월 10일,4.6,0.7,9.7,0.0,2.0,290.0,65.8,37,21,1
2018년 3월 11일,6.4,2.7,12.2,0.0,2.0,290.0,51.3,37,25,1
2018년 3월 12일,8.0,2.2,15.5,0.0,1.4,290.0,45.8,148,98,2
2018년 3월 13일,12.4,5.2,18.8,0.0,1.8,230.0,60.5,29,17,0
2018년 3월 14일,17.0,13.6,22.1,0.0,2.3,230.0,58.8,28,18,0
2018년 3월 15일,12.4,8.4,16.6,27.0,2.1,270.0,92.1,34,24,1
2018년 3월 16일,7.1,3.6,12.2,0.0,1.9,90.0,46.9,17,9,0
2018년 3월 17일,6.6,0.5,14.0,0.0,1.5,270.0,48.0,52,35,1
2018년 3월 18일,8.2,5.4,12.5,0.5,1.2,290.0,55.9,79,63,1
2018년 3월 19일,8.0,6.2,10.4,1.0,2.5,90.0,64.5,29,18,0
2018년 3월 20일,4.7,1.6,9.1,0.0,3.4,90.0,39.9,17,9,0
2018년 3월 21일,2.1,1.1,5.3,1.0,1.7,20.0,64.1,15,8,0
2018년 3월 22일,4.9,0.6,11.6,0.0,2.2,270.0,61.5,74,54,1
2018년 3월 23일,6.1,1.8,12.5,0.0,2.0,270.0,55.3,95,71,2
2018년 3월 24일,7.6,4.0,13.1,0.0,2.1,270.0,61.9,125,107,2
2018년 3월 25일,9.6,4.6,16.9,0.0,1.7,290.0,65.6,124,103,2
2018년 3월 26일,11.0,5.3,18.1,0.0,1.9,290.0,64.5,86,47,2
2018년 3월 27일,13.3,7.7,20.0,0.0,1.6,250.0,61.1,102,74,2
2018년 3월 28일,14.0,9.4,19.0,0.0,2.2,250.0,66.4,43,32,1
2018년 3월 29일,15.4,11.8,21.1,0.0,1.6,270.0,66.3,74,48,1
2018년 3월 30일,14.8,9.8,21.9,0.0,1.7,90.0,55.6,58,37,1
2018년 3월 31일,14.0,9.3,20.1,0.0,1.9,270.0,52.9,56,27,1
2018년 4월 1일,15.6,11.7,18.5,0.0,1.5,200.0,68.8,98,49,2
2018년 4월 2일,18.4,14.9,23.7,0.0,1.9,230.0,64.0,60,20,1
2018년 4월 3일,17.8,14.9,21.2,0.1,2.1,230.0,72.9,69,22,1
2018년 4월 4일,13.4,9.5,18.2,18.5,1.9,90.0,67.0,12,6,0
2018년 4월 5일,7.6,6.7,9.5,10.5,2.0,90.0,90.6,7,5,0
2018년 4월 6일,5.8,3.0,8.6,6.5,3.1,270.0,71.6,139,37,2
2018년 4월 7일,4.2,1.4,8.6,0.2,4.1,270.0,45.5,27,12,0
2018년 4월 8일,3.9,0.6,7.9,3.0,1.8,90.0,59.6,23,20,0
2018년 4월 9일,7.9,0.1,15.4,0.0,1.1,20.0,57.9,53,30,1
2018년 4월 10일,15.1,6.9,21.9,5.0,3.5,200.0,51.0,36,13,1
2018년 4월 11일,12.6,8.7,17.3,0.0,3.0,270.0,49.4,44,13,1
2018년 4월 12일,13.3,6.8,19.6,0.0,2.6,320.0,30.5,26,10,0
2018년 4월 13일,14.6,8.3,19.3,0.0,1.3,110.0,22.9,42,19,1
2018년 4월 14일,9.0,7.5,14.8,9.0,1.8,290.0,78.8,19,16,0
2018년 4월 15일,9.5,5.6,14.2,0.0,2.4,270.0,65.5,54,23,1
2018년 4월 16일,11.6,4.9,18.8,0.0,1.6,270.0,41.9,41,26,1
2018년 4월 17일,12.9,6.8,20.1,0.0,1.9,290.0,37.9,80,30,1
2018년 4월 18일,12.4,6.2,19.3,0.0,1.9,290.0,35.4,114,40,2
2018년 4월 19일,14.0,7.4,20.5,0.0,1.9,290.0,38.8,95,52,2
2018년 4월 20일,18.4,11.0,26.3,0.0,1.3,20.0,46.0,131,67,2
2018년 4월 21일,18.7,12.3,25.6,0.0,1.9,270.0,32.0,34,14,1
2018년 4월 22일,15.5,10.7,21.0,15.5,1.1,110.0,57.4,43,30,1
2018년 4월 23일,9.3,8.4,10.7,59.0,2.2,110.0,93.9,4,4,0
2018년 4월 24일,12.1,8.9,16.1,3.0,1.4,110.0,63.3,19,12,0
2018년 4월 25일,14.6,5.7,23.3,0.0,1.5,290.0,37.8,37,26,1
2018년 4월 26일,14.9,10.0,22.1,0.0,2.1,290.0,51.9,48,33,1
2018년 4월 27일,15.7,9.7,23.3,0.0,1.7,290.0,52.9,75,54,1
2018년 4월 28일,15.4,10.5,21.7,0.0,2.0,290.0,49.0,42,20,1
2018년 4월 29일,16.2,9.4,22.9,0.0,1.9,290.0,43.1,71,48,1
2018년 4월 30일,19.2,14.1,25.0,0.0,1.6,290.0,61.6,80,55,1
2018년 5월 1일,20.4,17.8,23.3,0.0,1.5,320.0,72.8,59,46,1
2018년 5월 2일,15.1,8.7,19.7,12.0,1.9,70.0,90.4,12,11,0
2018년 5월 3일,11.2,6.9,14.7,1.0,2.7,290.0,62.4,34,25,1
2018년 5월 4일,14.1,8.8,20.0,0.0,2.7,270.0,45.5,42,19,1
2018년 5월 5일,18.3,11.6,24.6,0.0,2.6,230.0,46.8,38,22,1
2018년 5월 6일,16.6,15.0,20.7,22.0,1.1,90.0,86.4,14,8,0
2018년 5월 7일,19.2,14.0,25.5,0.0,1.2,290.0,60.3,61,31,1
2018년 5월 8일,17.5,11.6,22.9,0.0,1.7,110.0,50.9,24,8,0
2018년 5월 9일,15.7,9.2,21.8,0.0,1.7,90.0,50.4,33,14,1
2018년 5월 10일,15.4,11.3,21.4,0.0,2.3,270.0,67.4,53,36,1
2018년 5월 11일,16.1,11.9,21.3,0.0,1.8,290.0,59.8,57,31,1
2018년 5월 12일,14.2,11.8,16.1,32.0,0.9,50.0,89.3,9,7,0
2018년 5월 13일,15.8,12.7,20.0,0.5,1.9,270.0,82.5,35,25,1
2018년 5월 14일,18.2,11.9,24.5,0.0,1.4,270.0,71.4,97,76,2
2018년 5월 15일,23.2,15.4,29.3,0.0,1.1,230.0,56.4,60,42,1
2018년 5월 16일,22.3,21.8,24.4,45.0,1.9,200.0,93.8,22,16,0
2018년 5월 17일,20.9,18.8,23.5,83.0,1.4,270.0,97.0,12,9,0
2018년 5월 18일,16.3,12.2,19.3,6.5,1.3,70.0,86.8,18,5,0
2018년 5월 19일,17.6,10.3,24.7,0.0,1.5,90.0,47.5,15,7,0
2018년 5월 20일,17.0,11.5,22.6,0.0,1.4,90.0,32.1,10,5,0
2018년 5월 21일,17.8,11.3,23.7,0.0,1.4,110.0,43.9,41,20,1
2018년 5월 22일,18.1,15.4,23.2,12.5,1.1,290.0,75.5,43,33,1
2018년 5월 23일,17.3,13.6,23.3,6.5,2.5,320.0,57.1,71,16,1
2018년 5월 24일,18.3,11.2,23.7,0.0,2.2,230.0,47.4,104,37,2
2018년 5월 25일,19.7,13.8,26.2,0.0,1.8,290.0,47.4,92,35,2
2018년 5월 26일,21.8,14.0,29.6,0.0,1.4,290.0,50.1,78,37,1
2018년 5월 27일,20.3,17.3,24.7,0.0,1.7,320.0,47.4,60,24,1
2018년 5월 28일,22.3,16.2,29.1,0.0,1.6,270.0,49.8,44,26,1
2018년 5월 29일,21.4,19.1,25.9,1.0,1.8,290.0,69.3,37,27,1
2018년 5월 30일,20.2,15.8,24.7,0.0,1.9,270.0,69.8,37,21,1
2018년 5월 31일,20.9,14.2,27.6,0.0,1.9,290.0,58.9,43,23,1
2018년 6월 1일,23.8,17.5,30.2,0.0,1.9,290.0,50.4,39,20,1
2018년 6월 2일,23.4,17.6,30.1,0.0,2.0,270.0,44.5,26,14,0
2018년 6월 3일,24.0,16.9,30.8,0.0,1.6,270.0,39.4,33,20,1
2018년 6월 4일,22.6,18.9,27.5,0.0,1.9,290.0,50.1,36,24,1
2018년 6월 5일,23.7,17.7,29.2,0.0,1.7,290.0,52.5,45,33,1
2018년 6월 6일,23.0,18.4,27.9,0.0,2.0,270.0,62.9,40,29,1
2018년 6월 7일,22.2,17.8,29.4,0.0,2.0,270.0,69.3,36,26,1
2018년 6월 8일,21.9,18.5,27.0,0.0,2.1,290.0,68.0,52,32,1
2018년 6월 9일,23.7,18.9,30.1,0.5,1.4,90.0,60.6,24,12,0
2018년 6월 10일,21.3,18.3,24.9,0.5,1.4,90.0,59.9,8,4,0
2018년 6월 11일,20.2,18.0,23.9,5.0,1.4,70.0,67.3,15,8,0
2018년 6월 12일,21.3,16.6,27.1,0.0,1.7,290.0,65.5,20,11,0
2018년 6월 13일,22.0,18.3,27.0,0.0,1.5,50.0,64.0,27,19,0
2018년 6월 14일,21.6,18.8,25.1,29.0,1.1,90.0,74.9,25,17,0
2018년 6월 15일,21.7,17.2,27.0,16.5,1.4,90.0,60.8,17,8,0
2018년 6월 16일,22.5,16.3,28.7,0.0,1.4,290.0,56.4,38,21,1
2018년 6월 17일,22.8,18.9,27.5,0.0,1.3,270.0,66.9,43,29,1
2018년 6월 18일,24.8,19.9,30.8,0.0,1.5,290.0,54.9,37,21,1
2018년 6월 19일,22.4,19.1,27.2,0.0,1.8,250.0,61.3,49,36,1
2018년 6월 20일,22.7,19.1,28.4,0.0,2.3,290.0,68.1,45,31,1
2018년 6월 21일,23.7,19.4,28.7,0.0,2.2,290.0,60.1,40,23,1
2018년 6월 22일,25.0,18.2,32.0,0.0,1.8,290.0,45.1,26,14,0
2018년 6월 23일,24.5,20.9,28.9,0.0,2.0,270.0,50.6,54,33,1
2018년 6월 24일,25.2,20.1,32.1,0.0,1.9,270.0,62.8,44,23,1
2018년 6월 25일,27.1,21.3,32.9,0.0,1.2,290.0,57.1,80,52,1
2018년 6월 26일,22.3,20.2,26.9,71.5,2.4,230.0,88.3,62,45,1
2018년 6월 27일,22.3,19.1,25.5,1.0,2.0,250.0,81.9,36,25,1
2018년 6월 28일,23.3,20.6,27.3,26.5,1.1,180.0,85.1,14,9,0
2018년 6월 29일,24.7,21.9,29.1,6.5,1.5,270.0,78.5,51,39,1
2018년 6월 30일,24.4,21.6,27.9,14.5,0.9,50.0,83.8,16,13,0
